account_id,company_name,industry,company_size,icp_fit_score,trigger_event,days_since_last_touch,existing_customer,any_converted,max_prob,account_ptb_label,gtm_fit_label
ACC-002608,Williams-Smith,Retail,51-200,0.288,none,98,False,0.0,0.805,0,0
ACC-002609,Baxter-Vaughan,Legal,1-50,0.946,leadership_change,67,False,1.0,0.659,1,1
ACC-002610,Collins-Brown,Government,201-1000,0.383,none,10,False,0.0,0.5645,0,0
ACC-002611,Adams PLC,Legal,1-50,0.799,none,64,False,0.0,,0,1
ACC-002612,Cochran and Sons,Government,201-1000,0.701,funding_round,58,False,1.0,0.8141,1,1
ACC-002613,Carpenter Ltd,Retail,5000+,0.435,funding_round,62,False,1.0,0.5014,0,0
ACC-002614,Huber LLC,Legal,1-50,1.0,funding_round,19,False,0.0,0.1683,0,1
ACC-002615,"Osborne, Johnson and York",Manufacturing,1-50,0.511,tech_refresh,57,False,0.0,0.6647,0,0
ACC-002616,Benjamin-Baldwin,Manufacturing,1-50,0.512,none,2,False,1.0,0.5444,1,0
ACC-002617,Coffey Group,Government,1-50,0.519,funding_round,30,False,1.0,0.7991,1,0
ACC-002618,Golden Inc,Manufacturing,201-1000,0.41,tech_refresh,5,False,0.0,0.1882,0,0
ACC-002619,Barnett Group,Insurance,1-50,0.849,none,0,True,1.0,0.5464,1,1
ACC-002620,"Williams, Hunt and Moore",Real Estate,1-50,0.719,none,56,False,1.0,0.8839,1,1
ACC-002621,"Hall, Gibson and Miller",Financial Services,201-1000,0.892,compliance_mandate,6,False,1.0,0.7685,1,1
ACC-002622,"Hayden, Anderson and Rivera",Technology,5000+,0.388,leadership_change,108,False,1.0,0.7181,0,0
ACC-002623,Hudson-Fischer,Technology,201-1000,0.535,none,29,False,0.0,0.1143,0,0
ACC-002624,Myers-Erickson,Healthcare,51-200,0.942,funding_round,1,True,0.0,,0,1
ACC-002625,Jacobs LLC,Legal,1-50,0.857,none,39,False,1.0,0.8045,1,1
ACC-002626,Adams-Green,Technology,51-200,0.442,none,18,False,1.0,0.4768,0,0
ACC-002627,Foster-Charles,Government,5000+,0.784,leadership_change,18,True,1.0,0.7416,1,1
ACC-002628,"Hunter, Johnson and Riggs",Financial Services,1-50,0.901,none,18,False,1.0,0.8627,1,1
ACC-002629,Coleman-Quinn,Manufacturing,1001-5000,0.354,tech_refresh,13,False,1.0,0.3833,0,0
ACC-002630,"Weaver, Shaffer and Manning",Government,51-200,0.795,tech_refresh,0,False,1.0,0.4895,1,1
ACC-002631,Adkins-Vazquez,Legal,51-200,0.933,compliance_mandate,6,False,1.0,0.6665,1,1
ACC-002632,Harvey-Wolfe,Manufacturing,51-200,0.497,funding_round,22,False,0.0,0.6452,0,0
ACC-002633,Carey-Hughes,Retail,201-1000,0.744,none,42,False,1.0,0.903,1,1
ACC-002634,Rivera and Sons,Healthcare,51-200,0.859,none,17,False,1.0,0.7639,1,1
ACC-002635,Russell LLC,Retail,1-50,0.362,leadership_change,21,False,0.0,0.3418,0,0
ACC-002636,"Parker, Ortiz and Williams",Real Estate,201-1000,0.646,funding_round,8,True,1.0,0.5527,1,0
ACC-002637,Lee and Sons,Government,5000+,0.537,compliance_mandate,102,False,0.0,0.2058,0,0
ACC-002638,"Moss, Sparks and Mann",Real Estate,1-50,0.895,funding_round,17,True,1.0,0.7678,1,1
ACC-002639,Mccullough-Miller,Manufacturing,5000+,0.557,none,20,False,0.0,0.0676,0,0
ACC-002640,Terry-Jackson,Real Estate,201-1000,0.776,none,6,True,1.0,0.3483,1,1
ACC-002641,Smith LLC,Technology,1001-5000,0.359,none,50,True,0.0,0.4572,0,0
ACC-002642,Dean Inc,Real Estate,51-200,0.898,none,39,False,1.0,0.643,1,1
ACC-002643,Hines and Sons,Technology,1-50,0.536,compliance_mandate,61,False,0.0,0.2397,0,0
ACC-002644,Prince-Gomez,Technology,51-200,0.623,none,38,False,1.0,0.7281,1,0
ACC-002645,Burke and Sons,Retail,1001-5000,0.424,none,62,False,1.0,0.4514,0,0
ACC-002646,"Johnson, Hill and Johnson",Government,201-1000,0.546,compliance_mandate,10,False,1.0,0.6879,1,0
ACC-002647,"Wilcox, Hunt and Joseph",Government,5000+,0.562,funding_round,0,True,1.0,0.6978,1,0
ACC-002648,Brown-Miller,Manufacturing,51-200,0.588,none,24,True,0.0,0.301,0,0
ACC-002649,"Mcdaniel, Perez and Hudson",Financial Services,201-1000,0.984,none,8,True,0.0,0.3086,0,1
ACC-002650,"Moody, Morris and Rice",Manufacturing,201-1000,0.416,none,182,False,1.0,0.7162,0,0
ACC-002651,Obrien LLC,Technology,201-1000,0.803,none,14,False,1.0,0.7304,1,1
ACC-002652,Davila-Hodge,Real Estate,5000+,0.466,leadership_change,10,True,1.0,0.6763,0,0
ACC-002653,Smith and Sons,Healthcare,201-1000,0.561,none,35,False,1.0,0.6164,1,0
ACC-002654,"Odonnell, Gibbs and Gonzalez",Retail,201-1000,0.233,none,19,False,1.0,0.5313,0,0
ACC-002655,Serrano and Sons,Real Estate,5000+,0.862,none,10,False,0.0,0.3625,0,1
ACC-002656,"Hunt, Glover and Rodriguez",Government,1-50,0.621,none,118,False,1.0,0.7723,1,0
ACC-002657,Allen and Sons,Insurance,1001-5000,0.729,compliance_mandate,1,False,0.0,0.2845,0,1
ACC-002658,Gonzales Inc,Insurance,51-200,0.788,none,7,False,1.0,0.8845,1,1
ACC-002659,"Romero, Booker and Ward",Real Estate,1-50,0.855,none,11,False,1.0,0.4347,1,1
ACC-002660,Smith Group,Insurance,51-200,0.634,compliance_mandate,4,False,1.0,0.4434,1,0
ACC-002661,"Melton, Woods and Curtis",Retail,1-50,0.285,none,12,False,1.0,0.769,0,0
ACC-002662,Gonzalez-Espinoza,Retail,1001-5000,0.293,none,71,False,0.0,0.2675,0,0
ACC-002663,"Foley, Jordan and Anderson",Manufacturing,51-200,0.356,leadership_change,30,False,1.0,0.7934,0,0
ACC-002664,Chavez Inc,Insurance,51-200,0.766,none,2,False,0.0,0.6377,0,1
ACC-002665,"Faulkner, Williams and Wright",Government,201-1000,0.761,leadership_change,13,True,0.0,0.1996,0,1
ACC-002666,"Jones, Murray and Alvarado",Retail,201-1000,0.386,none,38,True,0.0,0.2399,0,0
ACC-002667,"Brown, Parsons and Alvarado",Manufacturing,5000+,0.441,compliance_mandate,0,True,1.0,0.3944,0,0
ACC-002668,Lewis Ltd,Real Estate,201-1000,0.709,none,53,True,1.0,0.7739,1,1
ACC-002669,Allen-Horton,Technology,51-200,0.556,tech_refresh,28,False,1.0,0.7974,1,0
ACC-002670,Craig Group,Government,1-50,0.771,compliance_mandate,35,False,1.0,0.737,1,1
ACC-002671,Jimenez PLC,Government,1001-5000,0.664,compliance_mandate,26,False,1.0,0.8125,1,1
ACC-002672,Garcia-Allen,Legal,51-200,0.811,none,6,False,1.0,0.4091,1,1
ACC-002673,Mills-Peters,Legal,201-1000,0.965,none,3,False,1.0,0.7672,1,1
ACC-002674,Thomas-Perry,Insurance,1-50,0.501,leadership_change,67,False,1.0,0.7226,1,0
ACC-002675,"Chambers, Ford and Gardner",Legal,1001-5000,0.712,funding_round,26,False,1.0,0.838,1,1
ACC-002676,"Perry, Jordan and Jackson",Manufacturing,1-50,0.332,none,9,True,1.0,0.1928,0,0
ACC-002677,Miller PLC,Technology,1-50,0.497,none,25,False,0.0,0.4649,0,0
ACC-002678,Cardenas Ltd,Retail,5000+,0.525,funding_round,11,False,0.0,0.5018,0,0
ACC-002679,Anderson-Jones,Technology,5000+,0.809,none,52,True,0.0,0.3079,0,1
ACC-002680,Ross-Griffith,Legal,1-50,1.0,leadership_change,64,False,0.0,0.5536,0,1
ACC-002681,Shaw LLC,Retail,1001-5000,0.59,none,24,False,1.0,0.446,1,0
ACC-002682,Mays-Gonzalez,Insurance,1001-5000,0.693,none,2,False,1.0,0.7623,1,1
ACC-002683,Grimes-Bennett,Real Estate,1001-5000,0.774,none,8,False,1.0,0.8866,1,1
ACC-002684,Duncan-Morrison,Retail,201-1000,0.634,none,39,False,1.0,0.7336,1,0
ACC-002685,Johnson LLC,Manufacturing,51-200,0.717,none,5,False,1.0,0.4895,1,1
ACC-002686,"Jackson, Scott and Campbell",Retail,1-50,0.311,none,12,False,1.0,0.6712,0,0
ACC-002687,Middleton-Schwartz,Retail,51-200,0.542,none,7,False,1.0,0.6324,1,0
ACC-002688,"Medina, Aguirre and Sweeney",Retail,51-200,0.447,none,9,False,1.0,0.8132,0,0
ACC-002689,Davis and Sons,Government,1-50,0.639,none,21,True,1.0,0.8455,1,0
ACC-002690,Brown-Nguyen,Retail,1-50,0.434,tech_refresh,63,True,1.0,0.4084,0,0
ACC-002691,"Saunders, Bates and Drake",Government,201-1000,0.532,none,17,False,1.0,0.7542,1,0
ACC-002692,Jones and Sons,Financial Services,201-1000,0.687,none,7,False,0.0,0.298,0,1
ACC-002693,Keith Ltd,Real Estate,51-200,0.846,none,97,False,1.0,0.7786,1,1
ACC-002694,Gibson-Sanchez,Financial Services,1-50,0.941,tech_refresh,44,False,1.0,0.5566,1,1
ACC-002695,Bowen-Jackson,Legal,201-1000,0.836,leadership_change,10,False,1.0,0.5911,1,1
ACC-002696,Henry-Stephenson,Manufacturing,1001-5000,0.276,leadership_change,7,False,0.0,,0,0
ACC-002697,"Guerrero, Edwards and Cohen",Real Estate,1001-5000,0.726,none,14,False,1.0,0.683,1,1
ACC-002698,Wilson-Davis,Retail,1001-5000,0.327,compliance_mandate,16,False,1.0,0.6109,0,0
ACC-002699,"Dean, Osborne and Robinson",Manufacturing,1001-5000,0.507,none,1,False,1.0,0.7518,1,0
ACC-002700,Duffy PLC,Healthcare,1001-5000,0.722,none,10,False,0.0,0.2021,0,1
ACC-002701,Thompson Ltd,Retail,51-200,0.612,none,39,False,0.0,0.6742,0,0
ACC-002702,Santos Group,Government,51-200,0.569,none,4,True,0.0,,0,0
ACC-002703,Ayala-Singleton,Healthcare,51-200,0.552,leadership_change,31,False,1.0,0.5019,1,0
ACC-002704,"Boone, Day and Graham",Government,1001-5000,0.569,none,10,False,0.0,0.6221,0,0
ACC-002705,"Thomas, Benjamin and Mason",Real Estate,201-1000,0.748,compliance_mandate,27,False,1.0,0.8573,1,1
ACC-002706,"Perry, Arnold and Smith",Retail,201-1000,0.545,compliance_mandate,19,True,1.0,0.6439,1,0
ACC-002707,"Gentry, Castro and Clark",Technology,1-50,0.733,none,21,True,1.0,0.4368,1,1
ACC-002708,Wright-Wilson,Manufacturing,1001-5000,0.328,compliance_mandate,0,False,1.0,0.8486,0,0
ACC-002709,Caldwell PLC,Real Estate,51-200,0.829,none,21,False,1.0,0.7225,1,1
ACC-002710,"Martinez, Meadows and Glass",Insurance,1001-5000,0.603,none,52,False,1.0,0.583,1,0
ACC-002711,Jones Inc,Insurance,1001-5000,0.655,compliance_mandate,10,True,1.0,0.8708,1,1
ACC-002712,Russell-Jones,Legal,5000+,0.966,none,20,False,1.0,0.6932,1,1
ACC-002713,Huff and Sons,Legal,1001-5000,0.982,none,19,True,1.0,0.874,1,1
ACC-002714,Chavez-Mcdaniel,Government,1-50,0.6,funding_round,25,False,0.0,0.2464,0,0
ACC-002715,Mckinney Ltd,Government,1-50,0.305,none,1,False,0.0,0.3359,0,0
ACC-002716,Roberts Ltd,Manufacturing,1001-5000,0.473,leadership_change,7,False,0.0,0.3465,0,0
ACC-002717,"Robinson, Phillips and Carr",Legal,51-200,0.888,none,67,False,1.0,0.4727,1,1
ACC-002718,Anderson PLC,Healthcare,201-1000,0.851,compliance_mandate,3,False,1.0,0.7566,1,1
ACC-002719,Brown Inc,Insurance,51-200,0.491,none,33,False,0.0,,0,0
ACC-002720,Mills-Kelly,Legal,1-50,0.966,compliance_mandate,4,False,1.0,0.8766,1,1
ACC-002721,"Garcia, Johnson and Butler",Technology,5000+,0.575,none,24,True,0.0,0.6561,0,0
ACC-002722,Dean-Chen,Retail,51-200,0.347,none,20,True,1.0,0.6847,0,0
ACC-002723,Elliott-Brown,Insurance,201-1000,0.573,funding_round,25,True,0.0,,0,0
ACC-002724,"Lewis, Barnes and Durham",Government,51-200,0.536,none,70,False,0.0,0.3688,0,0
ACC-002725,"Benson, Harris and Anderson",Healthcare,51-200,0.583,none,17,False,0.0,0.7413,0,0
ACC-002726,"Johnson, Sandoval and Sanchez",Real Estate,51-200,0.829,none,2,False,1.0,0.5902,1,1
ACC-002727,Smith-Strong,Real Estate,1-50,0.689,tech_refresh,13,False,1.0,0.7246,1,1
ACC-002728,"Howell, Wilson and George",Manufacturing,5000+,0.358,none,8,False,1.0,0.4253,0,0
ACC-002729,"Miller, Pham and Perkins",Financial Services,51-200,0.999,funding_round,16,True,1.0,0.8504,1,1
ACC-002730,Shields PLC,Insurance,201-1000,0.467,none,4,True,1.0,0.7364,0,0
ACC-002731,"Foster, Sparks and Calhoun",Legal,201-1000,0.726,funding_round,14,False,0.0,,0,1
ACC-002732,Cisneros Group,Retail,1001-5000,0.49,compliance_mandate,15,True,1.0,0.4983,0,0
ACC-002733,"Sims, Webb and Fox",Real Estate,51-200,0.618,none,27,False,1.0,0.7724,1,0
ACC-002734,Heath Inc,Insurance,5000+,0.887,none,159,False,0.0,0.8179,0,1
ACC-002735,"Young, Hammond and Manning",Manufacturing,1-50,0.625,none,21,False,0.0,0.3811,0,0
ACC-002736,Robinson Inc,Technology,201-1000,0.396,none,5,False,1.0,0.7259,0,0
ACC-002737,Gonzalez-Dickerson,Manufacturing,1-50,0.641,funding_round,143,False,1.0,0.6001,1,0
ACC-002738,Reeves LLC,Insurance,201-1000,0.639,none,30,False,0.0,0.0761,0,0
ACC-002739,Harrison PLC,Retail,1-50,0.675,leadership_change,7,False,1.0,0.2851,1,1
ACC-002740,Brown and Sons,Insurance,201-1000,0.75,none,6,False,1.0,0.6475,1,1
ACC-002741,Austin-Bray,Real Estate,201-1000,0.799,none,12,False,1.0,0.5445,1,1
ACC-002742,Williams-Ferguson,Retail,1-50,0.381,funding_round,62,False,0.0,0.2867,0,0
ACC-002743,Fox Inc,Retail,51-200,0.333,tech_refresh,67,False,0.0,,0,0
ACC-002744,Potter LLC,Real Estate,1-50,0.571,compliance_mandate,14,False,1.0,0.7463,1,0
ACC-002745,"King, Moreno and Pitts",Retail,1001-5000,0.325,compliance_mandate,6,False,1.0,0.4699,0,0
ACC-002746,"Spencer, Bradley and Stout",Retail,201-1000,0.355,compliance_mandate,14,True,0.0,0.5156,0,0
ACC-002747,Jackson-Diaz,Healthcare,1-50,0.43,none,13,True,1.0,0.8349,0,0
ACC-002748,Gillespie and Sons,Legal,5000+,1.0,none,11,True,0.0,0.7728,0,1
ACC-002749,Cruz LLC,Legal,51-200,1.0,none,7,False,0.0,0.7643,0,1
ACC-002750,"Garcia, Wilson and Snow",Real Estate,1-50,0.662,funding_round,39,True,0.0,,0,1
ACC-002751,"Nichols, Wells and Nelson",Retail,201-1000,0.61,tech_refresh,108,True,1.0,0.5992,1,0
ACC-002752,Allen Inc,Retail,1001-5000,0.516,none,76,True,1.0,0.7849,1,0
ACC-002753,Melendez-English,Insurance,201-1000,0.784,leadership_change,3,False,0.0,0.2729,0,1
ACC-002754,Collins-Evans,Financial Services,1001-5000,0.992,none,20,True,1.0,0.8971,1,1
ACC-002755,Marsh-Finley,Technology,5000+,0.61,compliance_mandate,3,False,1.0,0.6797,1,0
ACC-002756,"Cruz, Dillon and Gilmore",Manufacturing,51-200,0.36,funding_round,5,False,0.0,0.2442,0,0
ACC-002757,"Kim, Bishop and Lewis",Retail,1001-5000,0.086,leadership_change,33,False,1.0,0.7998,0,0
ACC-002758,Alvarez-Harrison,Technology,1-50,0.42,none,30,False,1.0,0.3958,0,0
ACC-002759,Velez and Sons,Retail,51-200,0.328,tech_refresh,47,False,1.0,0.662,0,0
ACC-002760,"Gonzalez, Wells and Stevenson",Government,51-200,0.581,compliance_mandate,125,True,1.0,0.7911,1,0
ACC-002761,Lopez and Sons,Financial Services,51-200,0.703,none,8,False,1.0,0.8603,1,1
ACC-002762,Combs Ltd,Financial Services,51-200,0.675,tech_refresh,37,True,1.0,0.8593,1,1
ACC-002763,"Morris, Mayer and Glenn",Insurance,51-200,0.552,none,37,False,1.0,0.6491,1,0
ACC-002764,Reyes and Sons,Retail,1-50,0.306,compliance_mandate,33,True,1.0,0.4998,0,0
ACC-002765,Farmer Group,Legal,51-200,0.907,none,13,False,1.0,0.8169,1,1
ACC-002766,Larson-Mcguire,Insurance,51-200,0.667,compliance_mandate,69,False,1.0,0.7369,1,1
ACC-002767,Garcia Group,Government,1001-5000,0.694,none,2,False,1.0,0.8071,1,1
ACC-002768,Cohen-Roman,Technology,5000+,0.472,leadership_change,30,False,1.0,0.7181,0,0
ACC-002769,Chang and Sons,Financial Services,1-50,0.9,none,13,False,1.0,0.9146,1,1
ACC-002770,"Campbell, Jones and Olson",Manufacturing,51-200,0.327,none,35,True,1.0,0.5239,0,0
ACC-002771,Davis LLC,Financial Services,51-200,0.86,compliance_mandate,29,False,0.0,0.4964,0,1
ACC-002772,"Johnson, Smith and Ramirez",Legal,1001-5000,0.887,tech_refresh,6,False,1.0,0.5513,1,1
ACC-002773,"Pineda, Liu and Stanley",Insurance,51-200,0.679,leadership_change,10,False,1.0,0.8496,1,1
ACC-002774,Chavez Inc,Manufacturing,1-50,0.21,none,56,False,1.0,0.4158,0,0
ACC-002775,Benjamin-Jones,Legal,201-1000,1.0,none,12,False,1.0,0.8188,1,1
ACC-002776,Castro-Wright,Government,51-200,0.603,funding_round,7,False,1.0,0.5166,1,0
ACC-002777,Gonzales-Downs,Government,1-50,0.619,none,21,False,0.0,0.3186,0,0
ACC-002778,Roach-Johnson,Financial Services,201-1000,0.797,funding_round,14,False,1.0,0.8838,1,1
ACC-002779,Anderson-Rodriguez,Financial Services,1-50,0.862,none,52,False,0.0,,0,1
ACC-002780,Johnson Ltd,Insurance,51-200,0.888,leadership_change,20,False,1.0,0.7833,1,1
ACC-002781,Cobb-Vargas,Manufacturing,51-200,0.43,none,96,False,1.0,0.6256,0,0
ACC-002782,Jimenez LLC,Legal,201-1000,0.898,none,46,False,0.0,0.605,0,1
ACC-002783,Bates LLC,Legal,51-200,0.637,none,15,False,1.0,0.724,1,0
ACC-002784,"Meyer, Lopez and Castro",Retail,1-50,0.345,none,51,True,0.0,,0,0
ACC-002785,"Lyons, Blanchard and Mclaughlin",Retail,1-50,0.316,none,20,False,1.0,0.7638,0,0
ACC-002786,Brooks PLC,Manufacturing,51-200,0.397,none,71,True,1.0,0.7042,0,0
ACC-002787,"Benson, Ferguson and Marshall",Insurance,51-200,0.941,none,103,True,0.0,0.5413,0,1
ACC-002788,White-Castro,Financial Services,1001-5000,0.995,funding_round,19,False,0.0,0.6137,0,1
ACC-002789,Parks PLC,Financial Services,201-1000,0.937,compliance_mandate,36,False,1.0,0.9338,1,1
ACC-002790,Arnold PLC,Insurance,201-1000,0.733,none,16,False,0.0,0.4337,0,1
ACC-002791,Rice-Watson,Retail,5000+,0.319,tech_refresh,21,False,1.0,0.7423,0,0
ACC-002792,Morrison-Rogers,Real Estate,201-1000,0.928,none,2,False,1.0,0.7758,1,1
ACC-002793,"Wright, Williams and Espinoza",Insurance,5000+,0.936,none,71,False,1.0,0.775,1,1
ACC-002794,Reed Group,Real Estate,201-1000,0.902,funding_round,17,True,0.0,0.7735,0,1
ACC-002795,Carr Group,Legal,201-1000,0.824,none,41,False,1.0,0.489,1,1
ACC-002796,Franco Group,Technology,5000+,0.623,none,10,False,1.0,0.6481,1,0
ACC-002797,Duffy Inc,Legal,1-50,0.928,none,32,False,1.0,0.6972,1,1
ACC-002798,Williams Inc,Manufacturing,51-200,0.389,none,21,False,1.0,0.673,0,0
ACC-002799,"Perez, Smith and Patton",Real Estate,51-200,1.0,leadership_change,16,False,1.0,0.2695,1,1
ACC-002800,Stanley LLC,Retail,51-200,0.388,leadership_change,22,False,1.0,0.616,0,0
ACC-002801,Lara Group,Real Estate,1-50,0.914,tech_refresh,2,False,1.0,0.9261,1,1
ACC-002802,"Chase, Jones and Jenkins",Financial Services,1001-5000,1.0,compliance_mandate,69,False,1.0,0.7035,1,1
ACC-002803,Richards PLC,Manufacturing,51-200,0.445,none,36,False,1.0,0.8813,0,0
ACC-002804,Newton-Smith,Manufacturing,51-200,0.498,tech_refresh,1,False,0.0,0.3709,0,0
ACC-002805,"Johns, Hill and Rogers",Retail,51-200,0.203,none,34,True,1.0,0.5664,0,0
ACC-002806,Fisher-Chambers,Financial Services,201-1000,0.692,none,0,False,1.0,0.6416,1,1
ACC-002807,Rose PLC,Government,51-200,0.596,none,18,False,1.0,0.6808,1,0
ACC-002808,Campbell-Hunt,Retail,1-50,0.613,leadership_change,56,False,1.0,0.6735,1,0
ACC-002809,Holmes Group,Financial Services,1-50,0.752,none,41,False,1.0,0.7239,1,1
ACC-002810,"Thomas, Ramos and Larson",Insurance,51-200,0.576,funding_round,6,False,1.0,0.7186,1,0
ACC-002811,"Williams, Sims and Price",Legal,51-200,0.937,funding_round,32,False,1.0,0.8527,1,1
ACC-002812,Barnes-Todd,Government,1-50,0.628,compliance_mandate,25,False,1.0,0.7537,1,0
ACC-002813,"Hernandez, Washington and Thompson",Healthcare,201-1000,0.718,none,27,False,0.0,0.359,0,1
ACC-002814,"Marks, Terrell and Johnson",Retail,51-200,0.427,none,4,False,1.0,0.814,0,0
ACC-002815,Joseph-Fitzpatrick,Retail,201-1000,0.425,leadership_change,7,False,1.0,0.4828,0,0
ACC-002816,Franklin-Cisneros,Healthcare,1-50,0.582,none,0,False,1.0,0.8045,1,0
ACC-002817,"Walker, Mccann and Austin",Real Estate,1-50,0.799,leadership_change,20,True,0.0,,0,1
ACC-002818,Hicks-Wilson,Retail,201-1000,0.626,none,3,False,1.0,0.7249,1,0
ACC-002819,Vance Group,Manufacturing,1-50,0.499,leadership_change,33,False,1.0,0.7097,0,0
ACC-002820,Sullivan LLC,Healthcare,1001-5000,0.614,none,15,False,1.0,0.5671,1,0
ACC-002821,Lamb-Bond,Manufacturing,5000+,0.24,none,14,True,1.0,0.5179,0,0
ACC-002822,Burns Ltd,Government,51-200,0.537,none,20,True,0.0,0.6326,0,0
ACC-002823,"Jenkins, Green and Jordan",Manufacturing,201-1000,0.591,funding_round,25,True,1.0,0.729,1,0
ACC-002824,"Rojas, Hill and Hicks",Financial Services,1-50,0.897,tech_refresh,14,False,1.0,0.7439,1,1
ACC-002825,Kennedy Ltd,Government,5000+,0.771,none,9,False,0.0,0.5645,0,1
ACC-002826,Acevedo Inc,Retail,201-1000,0.433,none,27,True,1.0,0.6755,0,0
ACC-002827,Mack-Parker,Government,1001-5000,0.667,none,29,False,1.0,0.7251,1,1
ACC-002828,Simon-Snyder,Insurance,201-1000,0.876,none,0,False,1.0,0.9012,1,1
ACC-002829,House LLC,Financial Services,51-200,0.917,leadership_change,9,False,1.0,0.6268,1,1
ACC-002830,Saunders-Santiago,Healthcare,1001-5000,0.356,leadership_change,53,True,1.0,0.8499,0,0
ACC-002831,Rhodes Group,Financial Services,1001-5000,0.853,tech_refresh,19,False,1.0,0.7009,1,1
ACC-002832,Herrera Inc,Technology,5000+,0.862,none,9,True,0.0,0.3919,0,1
ACC-002833,Costa Ltd,Manufacturing,201-1000,0.359,leadership_change,35,False,0.0,0.3311,0,0
ACC-002834,Moses Group,Technology,51-200,0.661,none,124,False,1.0,0.6481,1,1
ACC-002835,Sandoval Inc,Healthcare,1-50,0.726,none,36,False,1.0,0.7056,1,1
ACC-002836,"Moore, Ramos and Nelson",Real Estate,1-50,0.898,none,43,False,1.0,0.8341,1,1
ACC-002837,"Wood, Murphy and Cummings",Real Estate,1-50,0.743,none,3,False,0.0,0.3022,0,1
ACC-002838,Jones-Simmons,Legal,5000+,0.914,none,3,False,1.0,0.7384,1,1
ACC-002839,Anderson-Rubio,Legal,1-50,1.0,none,59,False,0.0,,0,1
ACC-002840,Paul PLC,Technology,201-1000,0.671,none,6,True,1.0,0.6536,1,1
ACC-002841,Adams Inc,Financial Services,5000+,0.785,none,0,False,0.0,0.4691,0,1
ACC-002842,Walker-Cooper,Financial Services,1-50,0.727,none,39,False,1.0,0.7279,1,1
ACC-002843,Flores-Cox,Technology,201-1000,0.573,tech_refresh,22,False,1.0,0.875,1,0
ACC-002844,Maxwell-Gray,Government,1-50,0.481,none,31,False,1.0,0.6696,0,0
ACC-002845,Murphy PLC,Retail,51-200,0.362,tech_refresh,11,False,1.0,0.8348,0,0
ACC-002846,Guzman-Wright,Retail,1-50,0.331,none,4,False,1.0,0.4613,0,0
ACC-002847,Franklin-Long,Government,51-200,0.78,none,26,False,1.0,0.4945,1,1
ACC-002848,"Cline, Snyder and Collins",Legal,1-50,0.986,leadership_change,26,False,1.0,0.6935,1,1
ACC-002849,Smith Group,Real Estate,201-1000,0.633,funding_round,12,False,1.0,0.6436,1,0
ACC-002850,"Stevenson, Swanson and Keller",Real Estate,1-50,0.667,none,149,False,1.0,0.8318,1,1
ACC-002851,Conley Group,Retail,1-50,0.602,none,23,False,0.0,0.5608,0,0
ACC-002852,Williams-Estes,Healthcare,51-200,0.58,none,6,False,0.0,0.1706,0,0
ACC-002853,"Black, Pena and Gill",Retail,51-200,0.556,none,46,False,1.0,0.3552,1,0
ACC-002854,Hood-West,Insurance,1001-5000,0.72,tech_refresh,53,False,1.0,0.7879,1,1
ACC-002855,"Holt, Stanley and Gray",Legal,1-50,0.703,tech_refresh,16,False,1.0,0.6498,1,1
ACC-002856,"Nelson, Stanley and Jones",Healthcare,5000+,0.668,none,7,True,1.0,0.3186,1,1
ACC-002857,"Bowers, Murphy and Owens",Real Estate,51-200,0.889,none,219,False,1.0,0.8144,1,1
ACC-002858,Rowe and Sons,Government,201-1000,0.638,tech_refresh,105,False,1.0,0.53,1,0
ACC-002859,"Barnes, Obrien and Barker",Insurance,1-50,0.796,none,71,False,1.0,0.4233,1,1
ACC-002860,"Robinson, Jones and Fisher",Legal,5000+,1.0,tech_refresh,1,False,1.0,0.8506,1,1
ACC-002861,Johnson Group,Manufacturing,201-1000,0.341,leadership_change,106,False,1.0,0.6249,0,0
ACC-002862,"Mercer, Solis and Pierce",Healthcare,1-50,0.483,none,17,False,0.0,,0,0
