account_id,company_name,industry,company_size,icp_fit_score,trigger_event,days_since_last_touch,existing_customer,any_converted,max_prob,account_ptb_label
ACC-002564,Ward and Sons,Healthcare,1001-5000,0.8,none,28,False,1.0,0.7669,1
ACC-002565,"Kim, Johnson and Nicholson",Financial Services,51-200,0.846,none,37,False,1.0,0.6522,1
ACC-002566,Smith-Jimenez,Insurance,1-50,0.815,tech_refresh,0,False,1.0,0.528,1
ACC-002567,Allen-Cox,Retail,51-200,0.327,none,21,False,1.0,0.8774,0
ACC-002568,"Mccoy, Peters and Lambert",Retail,201-1000,0.566,compliance_mandate,81,False,1.0,0.4073,1
ACC-002569,"Green, Mclean and Nelson",Financial Services,51-200,0.886,compliance_mandate,42,False,1.0,0.6617,1
ACC-002570,Mclaughlin-Perkins,Healthcare,201-1000,0.769,none,44,False,1.0,0.1348,1
ACC-002571,Castillo-Cruz,Real Estate,51-200,0.967,leadership_change,75,False,1.0,0.7439,1
ACC-002572,Mcmillan-Gomez,Insurance,51-200,0.612,none,8,False,0.0,0.6031,0
ACC-002573,Bennett PLC,Healthcare,51-200,0.478,compliance_mandate,17,False,1.0,0.4672,0
ACC-002574,"Pacheco, Owens and Jacobs",Technology,51-200,0.792,funding_round,39,False,1.0,0.6724,1
ACC-002575,Zhang-Miller,Healthcare,201-1000,0.621,tech_refresh,30,False,0.0,0.4034,0
ACC-002576,"Henry, Lane and Miller",Healthcare,51-200,0.869,none,9,False,1.0,0.5722,1
ACC-002577,Evans-Daniels,Insurance,51-200,0.682,none,30,False,0.0,0.2527,0
ACC-002578,Monroe and Sons,Insurance,51-200,0.705,leadership_change,141,False,1.0,0.7055,1
ACC-002579,Holden-Beck,Manufacturing,51-200,0.435,none,11,False,1.0,0.4887,0
ACC-002580,"Clements, Shaffer and Ryan",Insurance,1-50,1.0,none,3,True,1.0,0.8877,1
ACC-002581,"Perez, Vasquez and Garcia",Healthcare,1-50,0.596,compliance_mandate,4,False,1.0,0.7635,1
ACC-002582,"Valenzuela, Brown and Benitez",Healthcare,51-200,0.711,none,89,False,1.0,0.7515,1
ACC-002583,Moore Ltd,Manufacturing,1-50,0.428,tech_refresh,53,True,1.0,0.6426,0
ACC-002584,Petersen-Aguilar,Financial Services,51-200,0.771,tech_refresh,46,True,1.0,0.8608,1
ACC-002585,"Miller, Mejia and Cameron",Retail,5000+,0.402,none,1,True,1.0,0.6791,0
ACC-002586,Larsen PLC,Healthcare,51-200,0.637,leadership_change,72,False,0.0,,0
ACC-002587,Williams-Murphy,Insurance,5000+,0.786,funding_round,11,False,0.0,0.7563,0
ACC-002588,"Gillespie, Smith and Riley",Manufacturing,1-50,0.315,none,18,False,1.0,0.6649,0
ACC-002589,"Cook, Rodriguez and Fernandez",Healthcare,51-200,0.525,none,137,True,1.0,0.7144,1
ACC-002590,Huerta Ltd,Insurance,201-1000,0.667,none,15,True,1.0,0.8718,1
ACC-002591,Alvarez Group,Financial Services,201-1000,0.786,none,21,False,1.0,0.3785,1
ACC-002592,Peters Inc,Insurance,201-1000,0.759,none,50,True,1.0,0.6284,1
ACC-002593,Everett Inc,Healthcare,1-50,0.662,leadership_change,11,False,1.0,0.7272,1
ACC-002594,"Smith, Crawford and Hunt",Government,201-1000,0.605,leadership_change,14,True,0.0,0.8016,0
ACC-002595,Bell-Heath,Legal,1-50,0.937,none,15,False,1.0,0.8501,1
ACC-002596,Flores LLC,Legal,51-200,0.83,tech_refresh,25,False,1.0,0.7872,1
ACC-002597,"Pierce, Hughes and Strong",Retail,5000+,0.23,none,5,True,1.0,0.7745,0
ACC-002598,Johnson LLC,Government,201-1000,0.482,leadership_change,48,False,1.0,0.5102,0
ACC-002599,"Cortez, Reed and Liu",Real Estate,1-50,0.816,none,10,False,1.0,0.5918,1
ACC-002600,Vaughn PLC,Insurance,1-50,0.698,none,1,False,0.0,0.5229,0
ACC-002601,Drake PLC,Retail,51-200,0.557,leadership_change,43,False,0.0,0.4598,0
ACC-002602,Farmer and Sons,Government,1001-5000,0.629,funding_round,34,False,0.0,0.2891,0
ACC-002603,Long-Martinez,Government,1-50,0.56,funding_round,20,False,0.0,0.3084,0
ACC-002604,"Martin, Dunn and Valdez",Retail,201-1000,0.406,leadership_change,96,True,0.0,0.2006,0
ACC-002605,King-Fuentes,Manufacturing,1-50,0.498,tech_refresh,16,True,1.0,0.8662,0
ACC-002606,Brown Inc,Technology,1-50,0.506,leadership_change,13,False,0.0,,0
ACC-002607,"Thompson, Hall and Hartman",Healthcare,1-50,0.579,leadership_change,47,False,1.0,0.7793,1
ACC-002608,Phillips-Bush,Retail,51-200,0.288,none,98,False,0.0,0.805,0
ACC-002609,"Hutchinson, Jordan and Holt",Legal,1-50,0.946,leadership_change,67,False,1.0,0.659,1
ACC-002610,Johnston-Soto,Government,201-1000,0.383,none,10,False,0.0,0.5645,0
ACC-002611,Garner Group,Legal,1-50,0.799,none,64,False,0.0,,0
ACC-002612,"Dickson, Goodman and Krueger",Government,201-1000,0.701,funding_round,58,False,1.0,0.8141,1
ACC-002613,Parker and Sons,Retail,5000+,0.435,funding_round,62,False,1.0,0.5014,0
ACC-002614,Strong-Ward,Legal,1-50,1.0,funding_round,19,False,0.0,0.1683,0
ACC-002615,Leblanc Group,Manufacturing,1-50,0.511,tech_refresh,57,False,0.0,0.6647,0
ACC-002616,"Carey, Smith and Schroeder",Manufacturing,1-50,0.512,none,2,False,1.0,0.5444,1
ACC-002617,"Johnson, Guzman and Murray",Government,1-50,0.519,funding_round,30,False,1.0,0.7991,1
ACC-002618,Avila-Fischer,Manufacturing,201-1000,0.41,tech_refresh,5,False,0.0,0.1882,0
ACC-002619,"Smith, Holloway and Barnes",Insurance,1-50,0.849,none,0,True,1.0,0.5464,1
ACC-002620,Carr-Kelley,Real Estate,1-50,0.719,none,56,False,1.0,0.8839,1
ACC-002621,Bowers and Sons,Financial Services,201-1000,0.892,compliance_mandate,6,False,1.0,0.7685,1
ACC-002622,Williams-Mercado,Technology,5000+,0.388,leadership_change,108,False,1.0,0.7181,0
ACC-002623,Porter-Jones,Technology,201-1000,0.535,none,29,False,0.0,0.1143,0
ACC-002624,Sutton Group,Healthcare,51-200,0.942,funding_round,1,True,0.0,,0
ACC-002625,"Murphy, Berry and Jackson",Legal,1-50,0.857,none,39,False,1.0,0.8045,1
ACC-002626,Hughes-Johnson,Technology,51-200,0.442,none,18,False,1.0,0.4768,0
ACC-002627,Webster LLC,Government,5000+,0.784,leadership_change,18,True,1.0,0.7416,1
ACC-002628,Petersen and Sons,Financial Services,1-50,0.901,none,18,False,1.0,0.8627,1
ACC-002629,Guzman and Sons,Manufacturing,1001-5000,0.354,tech_refresh,13,False,1.0,0.3833,0
ACC-002630,Jordan PLC,Government,51-200,0.795,tech_refresh,0,False,1.0,0.4895,1
ACC-002631,"Velasquez, Sanders and Warren",Legal,51-200,0.933,compliance_mandate,6,False,1.0,0.6665,1
ACC-002632,Jordan Inc,Manufacturing,51-200,0.497,funding_round,22,False,0.0,0.6452,0
ACC-002633,Kent LLC,Retail,201-1000,0.744,none,42,False,1.0,0.903,1
ACC-002634,Rice and Sons,Healthcare,51-200,0.859,none,17,False,1.0,0.7639,1
ACC-002635,"Robertson, Allen and Andersen",Retail,1-50,0.362,leadership_change,21,False,0.0,0.3418,0
ACC-002636,Wilcox-Scott,Real Estate,201-1000,0.646,funding_round,8,True,1.0,0.5527,1
ACC-002637,Wells Group,Government,5000+,0.537,compliance_mandate,102,False,0.0,0.2058,0
ACC-002638,Bennett-Bowen,Real Estate,1-50,0.895,funding_round,17,True,1.0,0.7678,1
ACC-002639,Walsh-Garza,Manufacturing,5000+,0.557,none,20,False,0.0,0.0676,0
ACC-002640,Foster-Sanchez,Real Estate,201-1000,0.776,none,6,True,1.0,0.3483,1
ACC-002641,Kidd-Carey,Technology,1001-5000,0.359,none,50,True,0.0,0.4572,0
ACC-002642,"Munoz, Baldwin and King",Real Estate,51-200,0.898,none,39,False,1.0,0.643,1
ACC-002643,Wood-Johnson,Technology,1-50,0.536,compliance_mandate,61,False,0.0,0.2397,0
ACC-002644,Gibson PLC,Technology,51-200,0.623,none,38,False,1.0,0.7281,1
ACC-002645,"Lutz, Robinson and Anderson",Retail,1001-5000,0.424,none,62,False,1.0,0.4514,0
ACC-002646,Hill PLC,Government,201-1000,0.546,compliance_mandate,10,False,1.0,0.6879,1
ACC-002647,"King, Rodriguez and Moore",Government,5000+,0.562,funding_round,0,True,1.0,0.6978,1
ACC-002648,Clarke-Marks,Manufacturing,51-200,0.588,none,24,True,0.0,0.301,0
ACC-002649,"Hudson, Goodwin and Gutierrez",Financial Services,201-1000,0.984,none,8,True,0.0,0.3086,0
ACC-002650,Arnold Inc,Manufacturing,201-1000,0.416,none,182,False,1.0,0.7162,0
ACC-002651,Espinoza-Rivera,Technology,201-1000,0.803,none,14,False,1.0,0.7304,1
ACC-002652,"Barton, Henry and Trujillo",Real Estate,5000+,0.466,leadership_change,10,True,1.0,0.6763,0
ACC-002653,Sandoval-Francis,Healthcare,201-1000,0.561,none,35,False,1.0,0.6164,1
ACC-002654,"Rivers, Perez and Franco",Retail,201-1000,0.233,none,19,False,1.0,0.5313,0
ACC-002655,"Fritz, Foster and Reyes",Real Estate,5000+,0.862,none,10,False,0.0,0.3625,0
ACC-002656,Payne Inc,Government,1-50,0.621,none,118,False,1.0,0.7723,1
ACC-002657,Jones Ltd,Insurance,1001-5000,0.729,compliance_mandate,1,False,0.0,0.2845,0
ACC-002658,Williamson and Sons,Insurance,51-200,0.788,none,7,False,1.0,0.8845,1
ACC-002659,"Summers, Benson and Morgan",Real Estate,1-50,0.855,none,11,False,1.0,0.4347,1
ACC-002660,"Flowers, Mcintosh and Tucker",Insurance,51-200,0.634,compliance_mandate,4,False,1.0,0.4434,1
ACC-002661,Rogers-Allen,Retail,1-50,0.285,none,12,False,1.0,0.769,0
ACC-002662,"Garza, Young and Olson",Retail,1001-5000,0.293,none,71,False,0.0,0.2675,0
ACC-002663,Friedman-Williams,Manufacturing,51-200,0.356,leadership_change,30,False,1.0,0.7934,0
ACC-002664,Carpenter Inc,Insurance,51-200,0.766,none,2,False,0.0,0.6377,0
ACC-002665,Dennis-Mccormick,Government,201-1000,0.761,leadership_change,13,True,0.0,0.1996,0
ACC-002666,Pittman-Cisneros,Retail,201-1000,0.386,none,38,True,0.0,0.2399,0
ACC-002667,Mitchell LLC,Manufacturing,5000+,0.441,compliance_mandate,0,True,1.0,0.3944,0
ACC-002668,Cobb-Gill,Real Estate,201-1000,0.709,none,53,True,1.0,0.7739,1
ACC-002669,Sanchez Ltd,Technology,51-200,0.556,tech_refresh,28,False,1.0,0.7974,1
ACC-002670,Vega and Sons,Government,1-50,0.771,compliance_mandate,35,False,1.0,0.737,1
ACC-002671,"Hall, Williams and Jarvis",Government,1001-5000,0.664,compliance_mandate,26,False,1.0,0.8125,1
ACC-002672,Jones-Jackson,Legal,51-200,0.811,none,6,False,1.0,0.4091,1
ACC-002673,Phillips PLC,Legal,201-1000,0.965,none,3,False,1.0,0.7672,1
ACC-002674,"Davis, Peck and Taylor",Insurance,1-50,0.501,leadership_change,67,False,1.0,0.7226,1
ACC-002675,Flores PLC,Legal,1001-5000,0.712,funding_round,26,False,1.0,0.838,1
ACC-002676,"Hawkins, Nelson and Lewis",Manufacturing,1-50,0.332,none,9,True,1.0,0.1928,0
ACC-002677,"Friedman, Reyes and Howard",Technology,1-50,0.497,none,25,False,0.0,0.4649,0
ACC-002678,Marquez Group,Retail,5000+,0.525,funding_round,11,False,0.0,0.5018,0
ACC-002679,Allen-Brown,Technology,5000+,0.809,none,52,True,0.0,0.3079,0
ACC-002680,Murphy-Acosta,Legal,1-50,1.0,leadership_change,64,False,0.0,0.5536,0
ACC-002681,Smith PLC,Retail,1001-5000,0.59,none,24,False,1.0,0.446,1
ACC-002682,Fletcher Inc,Insurance,1001-5000,0.693,none,2,False,1.0,0.7623,1
ACC-002683,French PLC,Real Estate,1001-5000,0.774,none,8,False,1.0,0.8866,1
ACC-002684,Jennings-Hancock,Retail,201-1000,0.634,none,39,False,1.0,0.7336,1
ACC-002685,Mcintosh-Quinn,Manufacturing,51-200,0.717,none,5,False,1.0,0.4895,1
ACC-002686,Dean-Ortega,Retail,1-50,0.311,none,12,False,1.0,0.6712,0
ACC-002687,Ray-Rivera,Retail,51-200,0.542,none,7,False,1.0,0.6324,1
ACC-002688,"Merritt, Browning and Harris",Retail,51-200,0.447,none,9,False,1.0,0.8132,0
ACC-002689,Brooks-Matthews,Government,1-50,0.639,none,21,True,1.0,0.8455,1
ACC-002690,"Martinez, Downs and Neal",Retail,1-50,0.434,tech_refresh,63,True,1.0,0.4084,0
ACC-002691,Evans-Stone,Government,201-1000,0.532,none,17,False,1.0,0.7542,1
ACC-002692,Williams-Martin,Financial Services,201-1000,0.687,none,7,False,0.0,0.298,0
ACC-002693,"White, Clark and Carter",Real Estate,51-200,0.846,none,97,False,1.0,0.7786,1
ACC-002694,Smith-Shah,Financial Services,1-50,0.941,tech_refresh,44,False,1.0,0.5566,1
ACC-002695,"Carter, Arroyo and Lawrence",Legal,201-1000,0.836,leadership_change,10,False,1.0,0.5911,1
ACC-002696,Stewart-Gonzalez,Manufacturing,1001-5000,0.276,leadership_change,7,False,0.0,,0
ACC-002697,Weiss and Sons,Real Estate,1001-5000,0.726,none,14,False,1.0,0.683,1
ACC-002698,"Cardenas, Mcmahon and Gilbert",Retail,1001-5000,0.327,compliance_mandate,16,False,1.0,0.6109,0
ACC-002699,Turner Inc,Manufacturing,1001-5000,0.507,none,1,False,1.0,0.7518,1
ACC-002700,Coleman-Wilson,Healthcare,1001-5000,0.722,none,10,False,0.0,0.2021,0
ACC-002701,"Spencer, Perez and Adams",Retail,51-200,0.612,none,39,False,0.0,0.6742,0
ACC-002702,Glenn Ltd,Government,51-200,0.569,none,4,True,0.0,,0
ACC-002703,Moran-Walls,Healthcare,51-200,0.552,leadership_change,31,False,1.0,0.5019,1
ACC-002704,"Dyer, Silva and Goodman",Government,1001-5000,0.569,none,10,False,0.0,0.6221,0
ACC-002705,Giles-Garcia,Real Estate,201-1000,0.748,compliance_mandate,27,False,1.0,0.8573,1
ACC-002706,"Hernandez, Johnston and Gonzalez",Retail,201-1000,0.545,compliance_mandate,19,True,1.0,0.6439,1
ACC-002707,"Garcia, Clark and Fritz",Technology,1-50,0.733,none,21,True,1.0,0.4368,1
ACC-002708,Patterson Group,Manufacturing,1001-5000,0.328,compliance_mandate,0,False,1.0,0.8486,0
ACC-002709,Johnson-Carlson,Real Estate,51-200,0.829,none,21,False,1.0,0.7225,1
ACC-002710,Stewart PLC,Insurance,1001-5000,0.603,none,52,False,1.0,0.583,1
ACC-002711,Andrade-Murphy,Insurance,1001-5000,0.655,compliance_mandate,10,True,1.0,0.8708,1
ACC-002712,Wells-Robertson,Legal,5000+,0.966,none,20,False,1.0,0.6932,1
ACC-002713,"Brooks, Harper and Johnson",Legal,1001-5000,0.982,none,19,True,1.0,0.874,1
ACC-002714,"Wood, Porter and Buchanan",Government,1-50,0.6,funding_round,25,False,0.0,0.2464,0
ACC-002715,Bush and Sons,Government,1-50,0.305,none,1,False,0.0,0.3359,0
ACC-002716,Sanchez Group,Manufacturing,1001-5000,0.473,leadership_change,7,False,0.0,0.3465,0
ACC-002717,Duncan LLC,Legal,51-200,0.888,none,67,False,1.0,0.4727,1
ACC-002718,"Conway, Compton and Adams",Healthcare,201-1000,0.851,compliance_mandate,3,False,1.0,0.7566,1
ACC-002719,Davis PLC,Insurance,51-200,0.491,none,33,False,0.0,,0
ACC-002720,"Porter, Clark and Garza",Legal,1-50,0.966,compliance_mandate,4,False,1.0,0.8766,1
ACC-002721,Moore Inc,Technology,5000+,0.575,none,24,True,0.0,0.6561,0
ACC-002722,Solis-Rivera,Retail,51-200,0.347,none,20,True,1.0,0.6847,0
ACC-002723,Copeland-Williams,Insurance,201-1000,0.573,funding_round,25,True,0.0,,0
ACC-002724,Davis-Li,Government,51-200,0.536,none,70,False,0.0,0.3688,0
ACC-002725,Schmidt-Palmer,Healthcare,51-200,0.583,none,17,False,0.0,0.7413,0
ACC-002726,Newman Inc,Real Estate,51-200,0.829,none,2,False,1.0,0.5902,1
ACC-002727,Valenzuela Ltd,Real Estate,1-50,0.689,tech_refresh,13,False,1.0,0.7246,1
ACC-002728,Johnson-Rodriguez,Manufacturing,5000+,0.358,none,8,False,1.0,0.4253,0
ACC-002729,"Fletcher, Rice and Campbell",Financial Services,51-200,0.999,funding_round,16,True,1.0,0.8504,1
ACC-002730,Garrett-Soto,Insurance,201-1000,0.467,none,4,True,1.0,0.7364,0
ACC-002731,"Gibson, Wilson and Poole",Legal,201-1000,0.726,funding_round,14,False,0.0,,0
ACC-002732,Campbell Group,Retail,1001-5000,0.49,compliance_mandate,15,True,1.0,0.4983,0
ACC-002733,Kennedy-Miller,Real Estate,51-200,0.618,none,27,False,1.0,0.7724,1
ACC-002734,"Hickman, Long and Hawkins",Insurance,5000+,0.887,none,159,False,0.0,0.8179,0
ACC-002735,Zavala Inc,Manufacturing,1-50,0.625,none,21,False,0.0,0.3811,0
ACC-002736,Hunter Group,Technology,201-1000,0.396,none,5,False,1.0,0.7259,0
ACC-002737,"Wilson, Avila and Cooper",Manufacturing,1-50,0.641,funding_round,143,False,1.0,0.6001,1
ACC-002738,"Thornton, Barnett and Hoffman",Insurance,201-1000,0.639,none,30,False,0.0,0.0761,0
ACC-002739,Collins Inc,Retail,1-50,0.675,leadership_change,7,False,1.0,0.2851,1
ACC-002740,"Taylor, Gutierrez and Jacobs",Insurance,201-1000,0.75,none,6,False,1.0,0.6475,1
ACC-002741,Ballard-Peck,Real Estate,201-1000,0.799,none,12,False,1.0,0.5445,1
ACC-002742,"Ritter, Smith and Conley",Retail,1-50,0.381,funding_round,62,False,0.0,0.2867,0
ACC-002743,Caldwell PLC,Retail,51-200,0.333,tech_refresh,67,False,0.0,,0
ACC-002744,"Phillips, Hernandez and Miranda",Real Estate,1-50,0.571,compliance_mandate,14,False,1.0,0.7463,1
ACC-002745,"Gillespie, Brown and Schmitt",Retail,1001-5000,0.325,compliance_mandate,6,False,1.0,0.4699,0
ACC-002746,Potts Ltd,Retail,201-1000,0.355,compliance_mandate,14,True,0.0,0.5156,0
ACC-002747,"Wright, Ochoa and Blackwell",Healthcare,1-50,0.43,none,13,True,1.0,0.8349,0
ACC-002748,Bush-Stephenson,Legal,5000+,1.0,none,11,True,0.0,0.7728,0
ACC-002749,"Johnson, Kelley and Mckinney",Legal,51-200,1.0,none,7,False,0.0,0.7643,0
ACC-002750,"Nichols, Taylor and Monroe",Real Estate,1-50,0.662,funding_round,39,True,0.0,,0
ACC-002751,Gray-Nelson,Retail,201-1000,0.61,tech_refresh,108,True,1.0,0.5992,1
ACC-002752,"Wright, Kline and Cruz",Retail,1001-5000,0.516,none,76,True,1.0,0.7849,1
ACC-002753,"Brown, Keller and Mathis",Insurance,201-1000,0.784,leadership_change,3,False,0.0,0.2729,0
ACC-002754,Calhoun-Sanchez,Financial Services,1001-5000,0.992,none,20,True,1.0,0.8971,1
ACC-002755,Gregory Group,Technology,5000+,0.61,compliance_mandate,3,False,1.0,0.6797,1
ACC-002756,"Mccormick, Jackson and Padilla",Manufacturing,51-200,0.36,funding_round,5,False,0.0,0.2442,0
ACC-002757,"Martinez, Taylor and Gibbs",Retail,1001-5000,0.086,leadership_change,33,False,1.0,0.7998,0
ACC-002758,Bauer-Carson,Technology,1-50,0.42,none,30,False,1.0,0.3958,0
ACC-002759,"Garrison, Hull and Wang",Retail,51-200,0.328,tech_refresh,47,False,1.0,0.662,0
ACC-002760,Webb Inc,Government,51-200,0.581,compliance_mandate,125,True,1.0,0.7911,1
ACC-002761,Stephenson and Sons,Financial Services,51-200,0.703,none,8,False,1.0,0.8603,1
ACC-002762,Olson-Jones,Financial Services,51-200,0.675,tech_refresh,37,True,1.0,0.8593,1
ACC-002763,Johnson Ltd,Insurance,51-200,0.552,none,37,False,1.0,0.6491,1
ACC-002764,Hernandez PLC,Retail,1-50,0.306,compliance_mandate,33,True,1.0,0.4998,0
ACC-002765,"Burke, Thomas and Perry",Legal,51-200,0.907,none,13,False,1.0,0.8169,1
ACC-002766,Davis LLC,Insurance,51-200,0.667,compliance_mandate,69,False,1.0,0.7369,1
ACC-002767,"Carlson, Beltran and Mcmillan",Government,1001-5000,0.694,none,2,False,1.0,0.8071,1
ACC-002768,Lewis Group,Technology,5000+,0.472,leadership_change,30,False,1.0,0.7181,0
ACC-002769,"Herman, Sanchez and Williams",Financial Services,1-50,0.9,none,13,False,1.0,0.9146,1
ACC-002770,Holmes Group,Manufacturing,51-200,0.327,none,35,True,1.0,0.5239,0
ACC-002771,Flores PLC,Financial Services,51-200,0.86,compliance_mandate,29,False,0.0,0.4964,0
ACC-002772,White-Richardson,Legal,1001-5000,0.887,tech_refresh,6,False,1.0,0.5513,1
ACC-002773,"Roberts, Phillips and Becker",Insurance,51-200,0.679,leadership_change,10,False,1.0,0.8496,1
ACC-002774,Griffin Ltd,Manufacturing,1-50,0.21,none,56,False,1.0,0.4158,0
ACC-002775,"Rice, Raymond and Clark",Legal,201-1000,1.0,none,12,False,1.0,0.8188,1
ACC-002776,Bennett-Yates,Government,51-200,0.603,funding_round,7,False,1.0,0.5166,1
ACC-002777,Davis-Kramer,Government,1-50,0.619,none,21,False,0.0,0.3186,0
ACC-002778,"Hernandez, Gutierrez and Small",Financial Services,201-1000,0.797,funding_round,14,False,1.0,0.8838,1
ACC-002779,Harding-Hendrix,Financial Services,1-50,0.862,none,52,False,0.0,,0
ACC-002780,Evans-Wheeler,Insurance,51-200,0.888,leadership_change,20,False,1.0,0.7833,1
ACC-002781,Todd Inc,Manufacturing,51-200,0.43,none,96,False,1.0,0.6256,0
ACC-002782,Gray PLC,Legal,201-1000,0.898,none,46,False,0.0,0.605,0
ACC-002783,Ramirez PLC,Legal,51-200,0.637,none,15,False,1.0,0.724,1
ACC-002784,Carter Ltd,Retail,1-50,0.345,none,51,True,0.0,,0
ACC-002785,Sanchez and Sons,Retail,1-50,0.316,none,20,False,1.0,0.7638,0
ACC-002786,"Erickson, Schaefer and Stewart",Manufacturing,51-200,0.397,none,71,True,1.0,0.7042,0
ACC-002787,Hart-Cummings,Insurance,51-200,0.941,none,103,True,0.0,0.5413,0
ACC-002788,"Love, Scott and Coleman",Financial Services,1001-5000,0.995,funding_round,19,False,0.0,0.6137,0
ACC-002789,"Kim, Bullock and Thomas",Financial Services,201-1000,0.937,compliance_mandate,36,False,1.0,0.9338,1
ACC-002790,"Garcia, Leblanc and Burke",Insurance,201-1000,0.733,none,16,False,0.0,0.4337,0
ACC-002791,Perez Ltd,Retail,5000+,0.319,tech_refresh,21,False,1.0,0.7423,0
ACC-002792,Hunter Ltd,Real Estate,201-1000,0.928,none,2,False,1.0,0.7758,1
ACC-002793,"Schmidt, Robles and Griffin",Insurance,5000+,0.936,none,71,False,1.0,0.775,1
ACC-002794,Reid PLC,Real Estate,201-1000,0.902,funding_round,17,True,0.0,0.7735,0
ACC-002795,"Mcknight, Cummings and Estes",Legal,201-1000,0.824,none,41,False,1.0,0.489,1
ACC-002796,Coleman-Frost,Technology,5000+,0.623,none,10,False,1.0,0.6481,1
ACC-002797,Burnett Ltd,Legal,1-50,0.928,none,32,False,1.0,0.6972,1
ACC-002798,"Blankenship, Hernandez and Moran",Manufacturing,51-200,0.389,none,21,False,1.0,0.673,0
ACC-002799,"Baker, Garcia and Dawson",Real Estate,51-200,1.0,leadership_change,16,False,1.0,0.2695,1
ACC-002800,Baker Ltd,Retail,51-200,0.388,leadership_change,22,False,1.0,0.616,0
ACC-002801,Fuller and Sons,Real Estate,1-50,0.914,tech_refresh,2,False,1.0,0.9261,1
ACC-002802,Rice Inc,Financial Services,1001-5000,1.0,compliance_mandate,69,False,1.0,0.7035,1
ACC-002803,"Johnston, Hartman and Love",Manufacturing,51-200,0.445,none,36,False,1.0,0.8813,0
ACC-002804,"Dixon, Kline and Sanders",Manufacturing,51-200,0.498,tech_refresh,1,False,0.0,0.3709,0
ACC-002805,"Valdez, Peck and Wolf",Retail,51-200,0.203,none,34,True,1.0,0.5664,0
ACC-002806,Gordon-Davis,Financial Services,201-1000,0.692,none,0,False,1.0,0.6416,1
ACC-002807,Rich-Scott,Government,51-200,0.596,none,18,False,1.0,0.6808,1
ACC-002808,"Nash, Walsh and Thompson",Retail,1-50,0.613,leadership_change,56,False,1.0,0.6735,1
ACC-002809,"Nguyen, Kelly and Allen",Financial Services,1-50,0.752,none,41,False,1.0,0.7239,1
ACC-002810,Lam-Stuart,Insurance,51-200,0.576,funding_round,6,False,1.0,0.7186,1
ACC-002811,"Wilson, Thomas and Reyes",Legal,51-200,0.937,funding_round,32,False,1.0,0.8527,1
ACC-002812,Castro-Mason,Government,1-50,0.628,compliance_mandate,25,False,1.0,0.7537,1
ACC-002813,"Cummings, Gallagher and Nichols",Healthcare,201-1000,0.718,none,27,False,0.0,0.359,0
ACC-002814,Morrison-Lopez,Retail,51-200,0.427,none,4,False,1.0,0.814,0
ACC-002815,Wolf-Hopkins,Retail,201-1000,0.425,leadership_change,7,False,1.0,0.4828,0
ACC-002816,Marks Group,Healthcare,1-50,0.582,none,0,False,1.0,0.8045,1
