event_id,contact_id,event_type,intent_label,days_ago
EVT-00026215,CON-0006574,content_download,warm,16
EVT-00026216,CON-0006574,email_open,hot,0
EVT-00026217,CON-0006574,email_open,warm,6
EVT-00026218,CON-0006574,content_download,neutral,31
EVT-00026219,CON-0006574,email_open,hot,29
EVT-00026220,CON-0006574,meeting,cold,7
EVT-00026221,CON-0006575,email_open,hot,37
EVT-00026222,CON-0006575,content_download,neutral,0
EVT-00026223,CON-0006575,content_download,hot,12
EVT-00026224,CON-0006575,content_download,hot,31
EVT-00026225,CON-0006575,email_reply,neutral,64
EVT-00026226,CON-0006576,content_download,cold,24
EVT-00026227,CON-0006576,email_open,cold,2
EVT-00026228,CON-0006576,content_download,cold,30
EVT-00026229,CON-0006576,email_open,cold,16
EVT-00026230,CON-0006577,meeting,hot,57
EVT-00026231,CON-0006577,meeting,warm,13
EVT-00026232,CON-0006577,email_reply,hot,12
EVT-00026233,CON-0006577,meeting,hot,10
EVT-00026234,CON-0006578,meeting,warm,22
EVT-00026235,CON-0006578,meeting,warm,71
EVT-00026236,CON-0006578,meeting,hot,45
EVT-00026237,CON-0006578,email_open,neutral,0
EVT-00026238,CON-0006578,meeting,cold,22
EVT-00026239,CON-0006579,email_open,warm,31
EVT-00026240,CON-0006579,email_open,neutral,66
EVT-00026241,CON-0006579,meeting,cold,29
EVT-00026242,CON-0006579,email_open,warm,34
EVT-00026243,CON-0006580,email_open,warm,11
EVT-00026244,CON-0006580,email_reply,hot,29
EVT-00026245,CON-0006580,email_reply,neutral,11
EVT-00026246,CON-0006580,content_download,hot,33
EVT-00026247,CON-0006580,email_open,warm,6
EVT-00026248,CON-0006581,email_open,neutral,18
EVT-00026249,CON-0006581,meeting,neutral,9
EVT-00026250,CON-0006581,email_open,warm,11
EVT-00026251,CON-0006581,email_open,warm,0
EVT-00026252,CON-0006581,content_download,hot,8
EVT-00026253,CON-0006582,content_download,cold,19
EVT-00026254,CON-0006582,email_open,neutral,26
EVT-00026255,CON-0006582,meeting,hot,26
EVT-00026256,CON-0006582,email_reply,hot,22
EVT-00026257,CON-0006583,email_reply,neutral,27
EVT-00026258,CON-0006583,meeting,neutral,6
EVT-00026259,CON-0006583,meeting,neutral,0
EVT-00026260,CON-0006583,email_reply,hot,57
EVT-00026261,CON-0006585,email_open,hot,20
EVT-00026262,CON-0006585,content_download,warm,3
EVT-00026263,CON-0006585,email_reply,warm,29
EVT-00026264,CON-0006586,meeting,neutral,31
EVT-00026265,CON-0006586,email_open,warm,3
EVT-00026266,CON-0006586,meeting,warm,10
EVT-00026267,CON-0006587,email_reply,cold,52
EVT-00026268,CON-0006587,meeting,neutral,3
EVT-00026269,CON-0006588,meeting,hot,16
EVT-00026270,CON-0006588,email_reply,warm,52
EVT-00026271,CON-0006589,email_open,hot,26
EVT-00026272,CON-0006589,email_open,hot,7
EVT-00026273,CON-0006589,content_download,neutral,14
EVT-00026274,CON-0006589,meeting,hot,8
EVT-00026275,CON-0006589,email_reply,neutral,2
EVT-00026276,CON-0006589,meeting,hot,20
EVT-00026277,CON-0006589,email_reply,warm,4
EVT-00026278,CON-0006590,meeting,neutral,20
EVT-00026279,CON-0006591,meeting,hot,8
EVT-00026280,CON-0006591,email_reply,warm,41
EVT-00026281,CON-0006591,email_open,neutral,8
EVT-00026282,CON-0006591,email_open,warm,0
EVT-00026283,CON-0006591,email_open,cold,4
EVT-00026284,CON-0006592,meeting,hot,16
EVT-00026285,CON-0006592,meeting,hot,1
EVT-00026286,CON-0006592,email_reply,cold,21
EVT-00026287,CON-0006592,email_reply,warm,3
EVT-00026288,CON-0006592,meeting,cold,3
EVT-00026289,CON-0006592,meeting,neutral,72
EVT-00026290,CON-0006593,email_open,warm,4
EVT-00026291,CON-0006593,content_download,warm,21
EVT-00026292,CON-0006593,content_download,cold,0
EVT-00026293,CON-0006594,content_download,neutral,70
EVT-00026294,CON-0006594,email_open,cold,10
EVT-00026295,CON-0006595,content_download,warm,28
EVT-00026296,CON-0006595,content_download,neutral,20
EVT-00026297,CON-0006595,email_reply,warm,47
EVT-00026298,CON-0006595,email_open,neutral,63
EVT-00026299,CON-0006595,content_download,warm,9
EVT-00026300,CON-0006595,meeting,warm,44
EVT-00026301,CON-0006596,email_reply,cold,13
EVT-00026302,CON-0006597,email_reply,hot,0
EVT-00026303,CON-0006597,meeting,hot,0
EVT-00026304,CON-0006597,email_open,cold,0
EVT-00026305,CON-0006597,meeting,warm,13
EVT-00026306,CON-0006598,content_download,hot,64
EVT-00026307,CON-0006598,meeting,warm,63
EVT-00026308,CON-0006598,email_open,warm,0
EVT-00026309,CON-0006598,meeting,neutral,28
EVT-00026310,CON-0006599,meeting,hot,16
EVT-00026311,CON-0006599,meeting,hot,18
EVT-00026312,CON-0006599,email_reply,hot,9
EVT-00026313,CON-0006600,email_open,hot,2
EVT-00026314,CON-0006600,email_open,cold,12
EVT-00026315,CON-0006600,content_download,cold,57
EVT-00026316,CON-0006600,content_download,neutral,34
EVT-00026317,CON-0006600,content_download,warm,6
EVT-00026318,CON-0006600,meeting,cold,4
EVT-00026319,CON-0006601,content_download,hot,39
EVT-00026320,CON-0006601,email_reply,neutral,44
EVT-00026321,CON-0006601,email_reply,hot,16
EVT-00026322,CON-0006601,email_open,neutral,6
EVT-00026323,CON-0006601,content_download,cold,0
EVT-00026324,CON-0006602,meeting,warm,7
EVT-00026325,CON-0006602,content_download,hot,45
EVT-00026326,CON-0006602,email_reply,cold,25
EVT-00026327,CON-0006602,email_open,neutral,21
EVT-00026328,CON-0006602,email_reply,neutral,7
EVT-00026329,CON-0006602,email_reply,cold,89
EVT-00026330,CON-0006602,email_reply,neutral,11
EVT-00026331,CON-0006603,email_reply,cold,8
EVT-00026332,CON-0006603,email_reply,warm,6
EVT-00026333,CON-0006604,meeting,hot,29
EVT-00026334,CON-0006604,email_open,warm,32
EVT-00026335,CON-0006604,email_reply,warm,26
EVT-00026336,CON-0006604,email_reply,hot,1
EVT-00026337,CON-0006604,email_open,hot,7
EVT-00026338,CON-0006605,email_reply,warm,93
EVT-00026339,CON-0006605,email_reply,hot,15
EVT-00026340,CON-0006605,email_open,cold,3
EVT-00026341,CON-0006606,content_download,warm,19
EVT-00026342,CON-0006606,email_reply,warm,23
EVT-00026343,CON-0006606,email_open,hot,7
EVT-00026344,CON-0006606,email_open,hot,30
EVT-00026345,CON-0006606,email_open,hot,17
EVT-00026346,CON-0006606,email_reply,hot,20
EVT-00026347,CON-0006606,meeting,hot,34
EVT-00026348,CON-0006606,content_download,hot,8
EVT-00026349,CON-0006607,content_download,cold,18
EVT-00026350,CON-0006607,meeting,warm,52
EVT-00026351,CON-0006607,meeting,warm,30
EVT-00026352,CON-0006608,email_open,hot,4
EVT-00026353,CON-0006608,content_download,warm,1
EVT-00026354,CON-0006608,meeting,warm,25
EVT-00026355,CON-0006609,email_reply,hot,23
EVT-00026356,CON-0006609,email_reply,warm,42
EVT-00026357,CON-0006609,meeting,hot,12
EVT-00026358,CON-0006609,email_open,hot,14
EVT-00026359,CON-0006609,email_open,hot,3
EVT-00026360,CON-0006609,meeting,warm,8
EVT-00026361,CON-0006610,content_download,hot,11
EVT-00026362,CON-0006610,meeting,neutral,15
EVT-00026363,CON-0006610,meeting,warm,1
EVT-00026364,CON-0006610,email_open,hot,35
EVT-00026365,CON-0006611,email_reply,warm,5
EVT-00026366,CON-0006611,email_open,neutral,20
EVT-00026367,CON-0006612,meeting,hot,24
EVT-00026368,CON-0006612,meeting,hot,30
EVT-00026369,CON-0006613,content_download,cold,23
EVT-00026370,CON-0006613,email_reply,neutral,49
EVT-00026371,CON-0006613,content_download,cold,15
EVT-00026372,CON-0006614,content_download,hot,20
EVT-00026373,CON-0006614,content_download,warm,0
EVT-00026374,CON-0006614,meeting,warm,3
EVT-00026375,CON-0006614,email_open,hot,25
EVT-00026376,CON-0006614,email_open,neutral,30
EVT-00026377,CON-0006614,content_download,warm,21
EVT-00026378,CON-0006615,content_download,hot,6
EVT-00026379,CON-0006615,email_reply,warm,11
EVT-00026380,CON-0006615,meeting,hot,21
EVT-00026381,CON-0006615,meeting,warm,6
EVT-00026382,CON-0006615,meeting,hot,34
EVT-00026383,CON-0006615,email_open,neutral,92
EVT-00026384,CON-0006615,content_download,hot,2
EVT-00026385,CON-0006616,content_download,hot,21
EVT-00026386,CON-0006616,email_reply,hot,7
EVT-00026387,CON-0006616,meeting,hot,17
EVT-00026388,CON-0006616,email_open,warm,5
EVT-00026389,CON-0006616,email_reply,warm,27
EVT-00026390,CON-0006616,content_download,hot,0
EVT-00026391,CON-0006617,email_open,neutral,14
EVT-00026392,CON-0006617,meeting,hot,6
EVT-00026393,CON-0006618,content_download,neutral,62
EVT-00026394,CON-0006619,content_download,hot,6
EVT-00026395,CON-0006619,content_download,warm,8
EVT-00026396,CON-0006619,meeting,cold,16
EVT-00026397,CON-0006619,email_reply,warm,7
EVT-00026398,CON-0006619,email_open,neutral,32
EVT-00026399,CON-0006619,email_open,warm,31
EVT-00026400,CON-0006620,email_open,cold,8
EVT-00026401,CON-0006620,content_download,warm,14
EVT-00026402,CON-0006620,email_reply,hot,19
EVT-00026403,CON-0006620,content_download,hot,12
EVT-00026404,CON-0006620,content_download,warm,30
EVT-00026405,CON-0006621,content_download,warm,22
EVT-00026406,CON-0006621,email_open,warm,49
EVT-00026407,CON-0006621,email_reply,neutral,12
EVT-00026408,CON-0006621,meeting,hot,8
EVT-00026409,CON-0006621,email_open,hot,36
EVT-00026410,CON-0006621,email_reply,neutral,28
EVT-00026411,CON-0006621,meeting,hot,24
EVT-00026412,CON-0006621,content_download,warm,46
EVT-00026413,CON-0006622,email_reply,hot,40
EVT-00026414,CON-0006622,email_open,neutral,1
EVT-00026415,CON-0006622,content_download,cold,18
EVT-00026416,CON-0006623,email_open,warm,52
EVT-00026417,CON-0006623,meeting,warm,0
EVT-00026418,CON-0006624,content_download,cold,8
EVT-00026419,CON-0006624,content_download,warm,3
EVT-00026420,CON-0006625,content_download,warm,0
EVT-00026421,CON-0006625,email_open,warm,5
EVT-00026422,CON-0006625,meeting,neutral,19
EVT-00026423,CON-0006625,meeting,neutral,39
EVT-00026424,CON-0006626,email_open,hot,3
EVT-00026425,CON-0006626,email_open,warm,26
EVT-00026426,CON-0006626,content_download,hot,28
EVT-00026427,CON-0006627,email_reply,warm,70
EVT-00026428,CON-0006627,email_open,hot,6
EVT-00026429,CON-0006627,email_open,hot,8
EVT-00026430,CON-0006627,content_download,hot,14
EVT-00026431,CON-0006628,email_reply,warm,29
EVT-00026432,CON-0006629,email_reply,hot,6
EVT-00026433,CON-0006629,email_open,hot,10
EVT-00026434,CON-0006629,email_open,hot,1
EVT-00026435,CON-0006630,email_open,hot,17
EVT-00026436,CON-0006630,content_download,cold,25
EVT-00026437,CON-0006630,email_open,hot,5
EVT-00026438,CON-0006630,email_open,hot,2
EVT-00026439,CON-0006630,email_reply,cold,39
EVT-00026440,CON-0006631,meeting,warm,20
EVT-00026441,CON-0006631,email_open,warm,44
EVT-00026442,CON-0006631,content_download,warm,20
EVT-00026443,CON-0006632,email_reply,neutral,10
EVT-00026444,CON-0006632,email_reply,neutral,30
EVT-00026445,CON-0006632,content_download,hot,17
EVT-00026446,CON-0006632,email_open,neutral,19
EVT-00026447,CON-0006633,email_open,hot,10
EVT-00026448,CON-0006633,content_download,neutral,14
EVT-00026449,CON-0006633,email_reply,neutral,1
EVT-00026450,CON-0006633,meeting,hot,14
EVT-00026451,CON-0006633,content_download,cold,29
EVT-00026452,CON-0006633,meeting,neutral,9
EVT-00026453,CON-0006634,meeting,hot,17
EVT-00026454,CON-0006634,meeting,neutral,12
EVT-00026455,CON-0006634,content_download,cold,15
EVT-00026456,CON-0006635,email_reply,warm,5
EVT-00026457,CON-0006635,meeting,cold,11
EVT-00026458,CON-0006635,meeting,cold,26
EVT-00026459,CON-0006635,email_reply,cold,13
EVT-00026460,CON-0006635,content_download,hot,22
EVT-00026461,CON-0006636,email_open,hot,7
EVT-00026462,CON-0006636,email_open,neutral,30
EVT-00026463,CON-0006636,email_reply,cold,14
EVT-00026464,CON-0006636,email_reply,hot,0
EVT-00026465,CON-0006637,email_open,cold,44
EVT-00026466,CON-0006637,email_reply,warm,1
EVT-00026467,CON-0006637,content_download,cold,30
EVT-00026468,CON-0006637,email_reply,neutral,17
EVT-00026469,CON-0006637,email_open,neutral,7
EVT-00026470,CON-0006638,meeting,warm,13
EVT-00026471,CON-0006638,meeting,hot,19
EVT-00026472,CON-0006638,email_open,neutral,5
EVT-00026473,CON-0006638,email_open,warm,19
EVT-00026474,CON-0006638,email_open,cold,21
EVT-00026475,CON-0006639,email_open,hot,2
EVT-00026476,CON-0006639,meeting,warm,3
EVT-00026477,CON-0006639,content_download,warm,6
EVT-00026478,CON-0006639,email_reply,hot,21
EVT-00026479,CON-0006639,meeting,hot,10
EVT-00026480,CON-0006639,email_reply,hot,45
EVT-00026481,CON-0006640,content_download,warm,44
EVT-00026482,CON-0006640,content_download,cold,16
EVT-00026483,CON-0006640,email_reply,hot,31
EVT-00026484,CON-0006641,email_open,hot,6
EVT-00026485,CON-0006641,email_reply,cold,32
EVT-00026486,CON-0006641,email_reply,warm,42
EVT-00026487,CON-0006642,email_open,neutral,42
EVT-00026488,CON-0006642,meeting,warm,47
EVT-00026489,CON-0006642,meeting,cold,1
EVT-00026490,CON-0006642,meeting,warm,55
EVT-00026491,CON-0006642,content_download,hot,49
EVT-00026492,CON-0006643,email_open,warm,8
EVT-00026493,CON-0006643,content_download,cold,12
EVT-00026494,CON-0006643,content_download,hot,23
EVT-00026495,CON-0006643,content_download,neutral,24
EVT-00026496,CON-0006643,meeting,warm,24
EVT-00026497,CON-0006644,meeting,cold,7
EVT-00026498,CON-0006644,email_reply,hot,14
EVT-00026499,CON-0006644,content_download,warm,0
EVT-00026500,CON-0006644,email_reply,warm,11
EVT-00026501,CON-0006644,email_open,warm,7
EVT-00026502,CON-0006644,content_download,hot,52
EVT-00026503,CON-0006645,email_reply,warm,16
EVT-00026504,CON-0006645,meeting,warm,10
EVT-00026505,CON-0006645,email_reply,neutral,3
EVT-00026506,CON-0006645,meeting,hot,0
EVT-00026507,CON-0006646,email_reply,neutral,26
EVT-00026508,CON-0006646,email_reply,hot,13
EVT-00026509,CON-0006647,content_download,warm,3
EVT-00026510,CON-0006647,email_open,neutral,22
EVT-00026511,CON-0006647,content_download,hot,59
EVT-00026512,CON-0006647,email_open,warm,19
EVT-00026513,CON-0006648,email_open,hot,23
EVT-00026514,CON-0006648,meeting,neutral,21
EVT-00026515,CON-0006648,email_open,hot,2
EVT-00026516,CON-0006648,email_open,neutral,16
EVT-00026517,CON-0006648,email_reply,hot,1
EVT-00026518,CON-0006649,content_download,warm,8
EVT-00026519,CON-0006649,content_download,hot,9
EVT-00026520,CON-0006650,email_reply,cold,30
EVT-00026521,CON-0006650,email_reply,warm,37
EVT-00026522,CON-0006650,email_open,cold,6
EVT-00026523,CON-0006651,meeting,neutral,15
EVT-00026524,CON-0006651,meeting,hot,9
EVT-00026525,CON-0006651,email_reply,hot,10
EVT-00026526,CON-0006651,meeting,warm,20
EVT-00026527,CON-0006652,content_download,cold,0
EVT-00026528,CON-0006652,content_download,hot,45
EVT-00026529,CON-0006652,content_download,warm,53
EVT-00026530,CON-0006652,content_download,neutral,11
EVT-00026531,CON-0006653,content_download,warm,10
EVT-00026532,CON-0006653,content_download,neutral,27
EVT-00026533,CON-0006653,email_open,warm,15
EVT-00026534,CON-0006653,meeting,warm,0
EVT-00026535,CON-0006653,email_reply,warm,16
EVT-00026536,CON-0006654,content_download,hot,53
EVT-00026537,CON-0006654,meeting,warm,0
EVT-00026538,CON-0006654,meeting,neutral,17
EVT-00026539,CON-0006654,meeting,warm,43
EVT-00026540,CON-0006654,email_open,warm,1
EVT-00026541,CON-0006654,email_open,cold,7
EVT-00026542,CON-0006655,meeting,cold,45
EVT-00026543,CON-0006655,email_open,hot,2
EVT-00026544,CON-0006655,meeting,neutral,0
EVT-00026545,CON-0006656,meeting,warm,14
EVT-00026546,CON-0006656,meeting,warm,72
EVT-00026547,CON-0006656,email_open,cold,6
EVT-00026548,CON-0006656,email_reply,neutral,14
EVT-00026549,CON-0006657,email_open,warm,7
EVT-00026550,CON-0006657,email_open,warm,10
EVT-00026551,CON-0006657,meeting,hot,15
EVT-00026552,CON-0006657,meeting,hot,0
EVT-00026553,CON-0006657,meeting,neutral,3
EVT-00026554,CON-0006657,email_open,hot,6
EVT-00026555,CON-0006657,email_reply,warm,30
EVT-00026556,CON-0006657,content_download,warm,6
EVT-00026557,CON-0006658,content_download,cold,31
EVT-00026558,CON-0006658,content_download,warm,0
EVT-00026559,CON-0006658,content_download,neutral,19
EVT-00026560,CON-0006658,meeting,warm,44
EVT-00026561,CON-0006658,email_open,hot,14
EVT-00026562,CON-0006658,content_download,warm,26
EVT-00026563,CON-0006658,email_reply,hot,66
EVT-00026564,CON-0006659,content_download,hot,2
EVT-00026565,CON-0006659,email_open,warm,12
EVT-00026566,CON-0006660,meeting,neutral,9
EVT-00026567,CON-0006660,meeting,hot,3
EVT-00026568,CON-0006660,meeting,warm,26
EVT-00026569,CON-0006660,content_download,hot,45
EVT-00026570,CON-0006660,content_download,warm,0
EVT-00026571,CON-0006660,email_reply,hot,45
EVT-00026572,CON-0006661,email_reply,warm,18
EVT-00026573,CON-0006661,email_open,neutral,54
EVT-00026574,CON-0006661,meeting,hot,8
EVT-00026575,CON-0006661,email_reply,hot,10
EVT-00026576,CON-0006661,meeting,hot,23
EVT-00026577,CON-0006661,meeting,hot,9
EVT-00026578,CON-0006661,content_download,neutral,26
EVT-00026579,CON-0006661,meeting,cold,9
EVT-00026580,CON-0006662,content_download,cold,17
EVT-00026581,CON-0006663,content_download,hot,0
EVT-00026582,CON-0006663,email_reply,cold,19
EVT-00026583,CON-0006663,content_download,hot,17
EVT-00026584,CON-0006663,email_open,cold,13
EVT-00026585,CON-0006663,email_open,hot,5
EVT-00026586,CON-0006663,email_reply,hot,35
EVT-00026587,CON-0006663,content_download,hot,0
EVT-00026588,CON-0006664,email_reply,neutral,3
EVT-00026589,CON-0006664,email_reply,hot,12
EVT-00026590,CON-0006664,email_reply,hot,8
EVT-00026591,CON-0006664,email_reply,warm,49
EVT-00026592,CON-0006664,email_open,warm,23
EVT-00026593,CON-0006665,content_download,warm,15
EVT-00026594,CON-0006665,meeting,hot,14
EVT-00026595,CON-0006665,content_download,hot,31
EVT-00026596,CON-0006666,content_download,cold,3
EVT-00026597,CON-0006666,email_open,cold,55
EVT-00026598,CON-0006666,content_download,neutral,6
EVT-00026599,CON-0006666,email_open,neutral,0
EVT-00026600,CON-0006666,email_reply,warm,11
EVT-00026601,CON-0006666,email_reply,cold,5
EVT-00026602,CON-0006666,email_reply,warm,9
EVT-00026603,CON-0006667,content_download,cold,13
EVT-00026604,CON-0006667,email_reply,cold,1
EVT-00026605,CON-0006668,email_open,hot,43
EVT-00026606,CON-0006668,meeting,hot,8
EVT-00026607,CON-0006668,content_download,hot,30
EVT-00026608,CON-0006668,email_open,warm,21
EVT-00026609,CON-0006668,email_reply,warm,1
EVT-00026610,CON-0006668,content_download,hot,4
EVT-00026611,CON-0006669,content_download,hot,6
EVT-00026612,CON-0006669,email_reply,hot,0
EVT-00026613,CON-0006669,meeting,hot,18
EVT-00026614,CON-0006669,content_download,warm,12
EVT-00026615,CON-0006669,email_open,cold,5
EVT-00026616,CON-0006669,email_reply,warm,18
EVT-00026617,CON-0006670,email_open,hot,27
EVT-00026618,CON-0006670,email_reply,neutral,2
EVT-00026619,CON-0006670,email_reply,hot,12
EVT-00026620,CON-0006670,content_download,hot,2
EVT-00026621,CON-0006671,email_open,warm,1
EVT-00026622,CON-0006671,content_download,warm,2
EVT-00026623,CON-0006672,email_reply,cold,0
EVT-00026624,CON-0006672,email_open,hot,18
EVT-00026625,CON-0006672,email_open,warm,14
EVT-00026626,CON-0006673,email_open,neutral,57
EVT-00026627,CON-0006673,meeting,hot,26
EVT-00026628,CON-0006673,content_download,neutral,7
EVT-00026629,CON-0006673,meeting,hot,18
EVT-00026630,CON-0006673,content_download,hot,36
EVT-00026631,CON-0006674,content_download,warm,6
EVT-00026632,CON-0006674,content_download,warm,20
EVT-00026633,CON-0006674,content_download,hot,32
EVT-00026634,CON-0006674,meeting,warm,12
EVT-00026635,CON-0006674,content_download,hot,31
EVT-00026636,CON-0006675,meeting,neutral,10
EVT-00026637,CON-0006675,email_reply,warm,18
EVT-00026638,CON-0006675,email_open,hot,4
EVT-00026639,CON-0006675,meeting,warm,0
EVT-00026640,CON-0006675,content_download,neutral,21
EVT-00026641,CON-0006675,email_reply,hot,22
EVT-00026642,CON-0006676,content_download,cold,3
EVT-00026643,CON-0006676,meeting,warm,3
EVT-00026644,CON-0006676,meeting,cold,32
EVT-00026645,CON-0006676,content_download,warm,17
EVT-00026646,CON-0006677,email_open,neutral,52
